region,fixed_reliability,M,method,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,capacity_rejection_ratio_mean,capacity_rejection_ratio_std,capacity_rejection_ratio_count,reliability_rejection_ratio_mean,reliability_rejection_ratio_std,reliability_rejection_ratio_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,rga_rejection_ratio_mean,rga_rejection_ratio_std,rga_rejection_ratio_count,final_utilization_mean,final_utilization_std,final_utilization_count,avg_utilization_over_time_mean,avg_utilization_over_time_std,avg_utilization_over_time_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,avg_transmitted_bits_per_accepted_mean,avg_transmitted_bits_per_accepted_std,avg_transmitted_bits_per_accepted_count,avg_split_transmitted_bits_per_accepted_mean,avg_split_transmitted_bits_per_accepted_std,avg_split_transmitted_bits_per_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,p95_e2e_delay_accepted_ci95,avg_e2e_delay_accepted_ci95,capacity_rejection_ratio_ci95,reliability_rejection_ratio_ci95,qos_rejection_ratio_ci95,rga_rejection_ratio_ci95,final_utilization_ci95,avg_utilization_over_time_ci95,total_arrivals_ci95,total_accepted_ci95,avg_transmitted_bits_per_accepted_ci95,avg_split_transmitted_bits_per_accepted_ci95
Alabama,0.999,5,DMDCA,0.92281051592,0.019876341593091946,5,66.72670245182,0.9541476678287276,5,0.13080275215999998,0.002218834708529619,5,0.06716237977999999,0.001493161775712782,5,0.0669609437,0.01798999769725045,5,0.00028472998,0.00038991961275736315,5,0.0099438104,0.0017786435749265882,5,0.0,0.0,5,0.94167005128,0.03338671523440635,5,0.8793352852,0.0015342568355676282,5,1407.4,14.673104647619724,5,1298.8,32.84356862461813,5,1708547.585377866,32405.705619944907,5,400017.33675407077,13385.155253467312,5,0.017422381570894742,0.8363473059684662,0.0019448943737303986,0.0013088140029040454,0.015768928244317738,0.0003417796098752564,0.001559049832981404,0.0,0.029264746205347688,0.00134483541107499,12.861543297753952,28.788657210783562,28404.853365017156,11732.605878167404
Alabama,0.999,5,MDCA,0.8962205945400001,0.022636824487786086,5,69.13076968586,0.8185885758841881,5,0.1247167978,0.002811597605721119,5,0.06247933538,0.0012669566773110873,5,0.09667232066,0.02104963218478952,5,0.0,0.0,5,0.007107084820000001,0.0016720659077236332,5,0.0,0.0,5,0.9495656234600001,0.012540432270097965,5,0.8931189687,0.003414735380429213,5,1407.4,14.673104647619724,5,1261.4,36.990539331023534,5,1242227.098123361,23945.62119841946,5,0.0,0.0,5,0.019842051512973247,0.7175245229024615,0.0024644739617330847,0.0011105364919658238,0.018450816118890257,0.0,0.001465630388751734,0.0,0.010992173537083053,0.0029931475308388237,12.861543297753952,32.423637303670894,20989.262411145348,0.0
Arizona,0.996,1,DMDCA,0.29015057534,0.014344770771050862,5,22.06648722644,0.6914261396385274,5,0.12066374608000001,0.005191506392990369,5,0.05826715146,0.002359805990585219,5,0.0,0.0,5,0.0,0.0,5,0.0024758209400000003,0.0009967255501377363,5,0.7073736037,0.01339697727826662,5,0.0755458424,0.024954921128217945,5,0.0740847889,0.005962509221349872,5,1447.6,37.38716357254181,5,419.8,18.102486017119308,5,1397844.9064461025,58208.637474472605,5,534047.6026951196,19158.02372801022,5,0.012573745965762944,0.6060617330635875,0.0045505559905376705,0.002068461150594633,0.0,0.0,0.0008736684653273904,0.011742968339791916,0.0218739528062097,0.0052263697666798,32.77129377977009,15.86752860403913,51022.12034606047,16792.748201190836
Arizona,0.996,1,MDCA,0.1458042009,0.016001998972424682,5,16.1300939401,0.35136306470457274,5,0.09136493813999999,0.005997073977294108,5,0.04152589082,0.0017417469015852316,5,0.0,0.0,5,0.0,0.0,5,0.00014064698,0.0003144962081100534,5,0.8540551521199999,0.016110312582708224,5,0.03799184832,0.01126136736209573,5,0.030503525920000003,0.003632816648667939,5,1447.6,37.38716357254181,5,210.8,21.194338866782328,5,431189.36994965805,27227.462528270822,5,0.0,0.0,5,0.014026370531463559,0.30798330540513597,0.0052566671110952645,0.0015267084728453318,0.0,0.0,0.0002756680808,0.01412131159689267,0.009871023712967466,0.0031843041906760767,32.77129377977009,18.57765711816213,23865.923170672402,0.0
Arizona,0.996,2,DMDCA,0.98666814754,0.004694955925521213,5,45.0502741986,1.9711073028266066,5,0.13649727618000002,0.0009620649329008762,5,0.07049579142,0.000996374603351528,5,0.0,0.0,5,0.0,0.0,5,0.013331852459999998,0.004694955925521211,5,0.0,0.0,5,0.42230812902,0.03949746222946374,5,0.3987631287,0.021765011083049405,5,1447.6,37.38716357254181,5,1428.2,32.3063461258001,5,1797844.3644635088,25523.90281579634,5,415318.68816110014,10598.178066075132,5,0.0041153103155257015,1.7277517286660897,0.0008432870947841722,0.0008733608469061753,0.0,0.0,0.0041153103155257,0.0,0.03462105210965403,0.01907787337059204,32.77129377977009,28.317760928434986,22372.687244909812,9289.71266460937
Arizona,0.996,2,MDCA,0.9891351403599999,0.0033180867501888507,5,49.00666922528,2.2648146852061166,5,0.12762892,0.0016045376356816996,5,0.06496703708,0.0007289587072069721,5,0.0,0.0,5,0.0,0.0,5,0.010864859639999998,0.003318086750188834,5,0.0,0.0,5,0.46132497049999993,0.0399834789075449,5,0.43386387526,0.022555696270265792,5,1447.6,37.38716357254181,5,1431.8,33.618447316912174,5,1336208.3503964934,29382.577262300645,5,0.0,0.0,5,0.002908431271236144,1.9851976002837801,0.0014064392485297003,0.0006389604790652209,0.0,0.0,0.0029084312712361294,0.0,0.035047064511166175,0.019770939494939885,32.77129377977009,29.467868331455524,25754.964524156414,0.0
Arizona,0.996,3,DMDCA,0.9855472066,0.003815180496560971,5,45.156663584360004,1.920700805710063,5,0.13449412766,0.0012604040893348426,5,0.0702906055,0.0009962420335688851,5,0.0,0.0,5,0.0,0.0,5,0.0144527934,0.003815180496560976,5,0.0,0.0,5,0.4218620145,0.03803675049519633,5,0.39851079378,0.01981515027758012,5,1447.6,37.38716357254181,5,1426.6,33.268603818014356,5,1801767.6937052063,32647.41973817168,5,409655.5885479216,10392.694139139692,5,0.00334415315120276,1.6835684858744762,0.0011047928953655988,0.0008732446443682405,0.0,0.0,0.0033441531512027637,0.0,0.03334068182217945,0.017368745017976844,32.77129377977009,29.161216984206945,28616.725131211944,9109.598061276163
Arizona,0.996,3,MDCA,0.98940396352,0.0031078192774906606,5,49.00693608284,2.299411461225714,5,0.12711437646,0.001747103957697921,5,0.0649578516,0.0006614912430753388,5,0.0,0.0,5,0.0,0.0,5,0.01059603648,0.0031078192774906376,5,0.0,0.0,5,0.46113360406000004,0.04034601177906687,5,0.43408756777999996,0.022806729228605934,5,1447.6,37.38716357254181,5,1432.2,34.16430886173467,5,1331893.3872103137,18030.19483971273,5,0.0,0.0,5,0.002724123705171332,2.015523011532785,0.0015314041395632155,0.0005798226393266194,0.0,0.0,0.002724123705171312,0.0,0.03536483858392829,0.01999097958464093,32.77129377977009,29.946337071501777,15804.162593192126,0.0
Arizona,0.996,4,DMDCA,0.9851612918800001,0.005623559291494787,5,45.04922366716001,1.7989947231254884,5,0.13427313359999998,0.0017193104640011426,5,0.07026424812000001,0.0010756809349423964,5,0.0,0.0,5,0.0,0.0,5,0.014838708119999999,0.005623559291494757,5,0.0,0.0,5,0.42452457165999996,0.037747031333774446,5,0.39849966134,0.019412132735470485,5,1447.6,37.38716357254181,5,1426.0,31.51983502494897,5,1795056.0275841437,44503.60890037612,5,413417.8788830004,17545.72535494547,5,0.004929267053702896,1.5768884008922257,0.0015070420681978377,0.000942875911511637,0.0,0.0,0.0049292670537028705,0.0,0.03308673178036461,0.01701548456682629,32.77129377977009,27.62835355210295,39009.13314015982,15379.506366414278
Arizona,0.996,4,MDCA,0.98940396352,0.0031078192774906606,5,49.00693608284,2.299411461225714,5,0.12711437646,0.001747103957697921,5,0.0649578516,0.0006614912430753388,5,0.0,0.0,5,0.0,0.0,5,0.01059603648,0.0031078192774906376,5,0.0,0.0,5,0.46113360406000004,0.04034601177906687,5,0.43408756777999996,0.022806729228605934,5,1447.6,37.38716357254181,5,1432.2,34.16430886173467,5,1331893.3872103137,18030.19483971273,5,0.0,0.0,5,0.002724123705171332,2.015523011532785,0.0015314041395632155,0.0005798226393266194,0.0,0.0,0.002724123705171312,0.0,0.03536483858392829,0.01999097958464093,32.77129377977009,29.946337071501777,15804.162593192126,0.0
Arizona,0.996,5,DMDCA,0.98611057052,0.00445323471306054,5,45.11098818,1.9851479193437398,5,0.13486272861999998,0.0008192843340871164,5,0.07026844098,0.0009403245302295608,5,0.0,0.0,5,0.0,0.0,5,0.013889429479999998,0.004453234713060531,5,0.0,0.0,5,0.42371129774,0.0385978675025922,5,0.39894032538,0.020552140339973914,5,1447.6,37.38716357254181,5,1427.4,32.608281156785964,5,1797194.2471790153,25839.168405023825,5,410913.886217151,11812.856867822185,5,0.0039034323309607337,1.7400588716735896,0.0007181343818564206,0.0008242307916375107,0.0,0.0,0.003903432330960726,0.0,0.03383252256475187,0.018014745290252543,32.77129377977009,28.582418652031564,22649.02971799365,10354.425578250855
Arizona,0.996,5,MDCA,0.98940396352,0.0031078192774906606,5,49.00693608284,2.299411461225714,5,0.12711437646,0.001747103957697921,5,0.0649578516,0.0006614912430753388,5,0.0,0.0,5,0.0,0.0,5,0.01059603648,0.0031078192774906376,5,0.0,0.0,5,0.46113360406000004,0.04034601177906687,5,0.43408756777999996,0.022806729228605934,5,1447.6,37.38716357254181,5,1432.2,34.16430886173467,5,1331893.3872103137,18030.19483971273,5,0.0,0.0,5,0.002724123705171332,2.015523011532785,0.0015314041395632155,0.0005798226393266194,0.0,0.0,0.002724123705171312,0.0,0.03536483858392829,0.01999097958464093,32.77129377977009,29.946337071501777,15804.162593192126,0.0
Arizona,0.998,1,DMDCA,0.18115513534,0.012808228243300072,5,19.69599166742,0.7269271502372848,5,0.10938484480000002,0.005824829930187085,5,0.052689418880000005,0.001434536380364066,5,0.0,0.0,5,0.0,0.0,5,0.00027586533999999997,0.00037774791686874727,5,0.81856899932,0.0126154053954605,5,0.04503989544,0.017941937995563182,5,0.04108928928,0.006306597052134646,5,1418.0,35.90264614203248,5,256.6,13.64917579929279,5,1283488.9111088538,66657.7305813904,5,584928.3395971978,55451.27380453384,5,0.011226907057153858,0.6371797408673423,0.00510568854705928,0.001257426578174694,0.0,0.0,0.0003311106480271637,0.01105789037896318,0.015726802058416915,0.005527976048386958,31.470056879516438,11.96403009023297,58428.07698789535,48605.18452502929
Arizona,0.998,1,MDCA,0.07111497862,0.003788063443645325,5,12.31229451494,0.5894533798071895,5,0.07053400282,0.009815387643159245,5,0.03220383598,0.001994131073725176,5,0.0,0.0,5,0.0,0.0,5,0.00013745704,0.0003073632854259077,5,0.92874756434,0.0037544866184635265,5,0.01084103592,0.004063802872812149,5,0.01111250776,0.0020426792256178195,5,1418.0,35.90264614203248,5,100.8,4.969909455915672,5,184125.2781851904,42758.73465999965,5,0.0,0.0,5,0.0033203840063245724,0.516678668111824,0.008603566606281284,0.0017479329536625018,0.0,0.0,0.0002694157984,0.0032909526214031227,0.0035620802725406238,0.001790487285045565,31.470056879516438,4.356317711095002,37479.68343400114,0.0
Arizona,0.998,2,DMDCA,0.9728230657799999,0.005783227547195654,5,47.48310373988,1.0098245814080367,5,0.13459359056,0.002270709570360281,5,0.0698071031,0.0008995871890964634,5,0.0,0.0,5,0.0,0.0,5,0.01188389274,0.0026476093881117233,5,0.01529304146,0.00463840148242563,5,0.42571389364000006,0.055199788847414166,5,0.40481548308,0.020596709729423072,5,1418.0,35.90264614203248,5,1379.6,41.84853641407309,5,1787225.59346318,16742.684613443507,5,416812.7175288272,11165.941570809942,5,0.005069222450552511,0.885150272476427,0.0019903646949420923,0.0007885229377509986,0.0,0.0,0.002320731951316299,0.0040657381604826855,0.04838474824092951,0.018053812082585944,31.470056879516438,36.68185949485114,14675.610121227794,9787.379318967749
Arizona,0.998,2,MDCA,0.94990674414,0.004250092356304504,5,49.61207679836,0.9860101673269487,5,0.1251082905,0.00359849840934563,5,0.06355944468,0.0010158729468827787,5,0.0,0.0,5,0.0,0.0,5,0.007746228220000001,0.001407272050614576,5,0.04234702762,0.0036283765415154106,5,0.43352060204000004,0.05459064342752587,5,0.41655332812,0.019652959089153273,5,1418.0,35.90264614203248,5,1347.0,36.14553914385564,5,1296362.1595928252,19367.881660616924,5,0.0,0.0,5,0.0037253702043848575,0.8642760181744077,0.0031542229276069035,0.000890451898567307,0.0,0.0,0.0012335283394598086,0.0031804122651592657,0.04785080873864478,0.017226578173088675,31.470056879516438,31.68296198274398,16976.696789537895,0.0
Arizona,0.998,3,DMDCA,0.9874552485400001,0.002102572129619908,5,48.36897434276,1.0384850222770237,5,0.13636195186,0.004180177780128952,5,0.07013920198,0.0010911716701814545,5,0.0,0.0,5,0.0,0.0,5,0.01254475146,0.0021025721296199953,5,0.0,0.0,5,0.44452310808,0.048785932778010604,5,0.41422606516,0.017199925486692233,5,1418.0,35.90264614203248,5,1400.2,34.967127419906824,5,1792319.6933336027,20419.909365125128,5,406499.6491411792,9727.254657965868,5,0.0018429857300952326,0.9102722565433088,0.003664087376365782,0.0009564541396219033,0.0,0.0,0.001842985730095309,0.0,0.04276275551864781,0.015076399417700595,31.470056879516438,30.650038564412927,17898.839730443306,8526.314638667955
Arizona,0.998,3,MDCA,0.99080926932,0.001588220278315976,5,52.26569817006,1.1017376004033472,5,0.12809240589999998,0.0034602180650199063,5,0.06494021794,0.0008388886590268409,5,0.0,0.0,5,0.0,0.0,5,0.00919073068,0.0015882202783160007,5,0.0,0.0,5,0.47703573200000005,0.05272951348248025,5,0.44751655392,0.02112366005574419,5,1418.0,35.90264614203248,5,1405.0,37.181984885156425,5,1342828.9416352038,17881.12446734737,5,0.0,0.0,5,0.0013921364541787976,0.9657155858047984,0.0030330148616600603,0.0007353183303179622,0.0,0.0,0.0013921364541788193,0.0,0.04621945641438845,0.018515704408750472,31.470056879516438,32.591446730699154,15673.496650664387,0.0
Arizona,0.998,4,DMDCA,0.9881315321799999,0.0021019486674063014,5,48.365628087139996,1.0130842191656968,5,0.13427950712,0.003617015019271361,5,0.07021801454000001,0.0009253646641982528,5,0.0,0.0,5,0.0,0.0,5,0.01186846782,0.0021019486674063357,5,0.0,0.0,5,0.44446452381999996,0.048179703765059555,5,0.41422855254,0.018789226923224007,5,1418.0,35.90264614203248,5,1401.2,36.98242825991824,5,1794949.5703239138,18281.240522097138,5,411679.96644037263,6507.281739225796,5,0.0018424392413699498,0.8880074709468229,0.003170453451821562,0.0008111178909044352,0.0,0.0,0.0018424392413699797,0.0,0.04223137235975448,0.016469483548839252,31.470056879516438,32.41652763637708,16024.213836009714,5703.8839325195595
Arizona,0.998,4,MDCA,0.99080926932,0.001588220278315976,5,52.26569817006,1.1017376004033472,5,0.12809240589999998,0.0034602180650199063,5,0.06494021794,0.0008388886590268409,5,0.0,0.0,5,0.0,0.0,5,0.00919073068,0.0015882202783160007,5,0.0,0.0,5,0.47703573200000005,0.05272951348248025,5,0.44751655392,0.02112366005574419,5,1418.0,35.90264614203248,5,1405.0,37.181984885156425,5,1342828.9416352038,17881.12446734737,5,0.0,0.0,5,0.0013921364541787976,0.9657155858047984,0.0030330148616600603,0.0007353183303179622,0.0,0.0,0.0013921364541788193,0.0,0.04621945641438845,0.018515704408750472,31.470056879516438,32.591446730699154,15673.496650664387,0.0
Arizona,0.998,5,DMDCA,0.9857246163,0.0034505429282396514,5,48.25574540224,0.9273422301847857,5,0.13580286020000001,0.0030984194558210435,5,0.07014673069999999,0.0008125517860655129,5,0.0,0.0,5,0.0,0.0,5,0.0142753837,0.0034505429282396375,5,0.0,0.0,5,0.44167321648,0.04589319736041566,5,0.41252377534000007,0.020355101863048584,5,1418.0,35.90264614203248,5,1397.8,37.71869562962112,5,1797255.846608642,18339.37531599612,5,415286.41184276325,9746.237269495265,5,0.003024534230355415,0.8128513039189798,0.0027158843982013135,0.0007122330433214904,0.0,0.0,0.0030245342303554033,0.0,0.0402271611290597,0.017842033450246025,31.470056879516438,33.06189444057917,16075.17122960801,8542.953631297873
Arizona,0.998,5,MDCA,0.99080926932,0.001588220278315976,5,52.26569817006,1.1017376004033472,5,0.12809240589999998,0.0034602180650199063,5,0.06494021794,0.0008388886590268409,5,0.0,0.0,5,0.0,0.0,5,0.00919073068,0.0015882202783160007,5,0.0,0.0,5,0.47703573200000005,0.05272951348248025,5,0.44751655392,0.02112366005574419,5,1418.0,35.90264614203248,5,1405.0,37.181984885156425,5,1342828.9416352038,17881.12446734737,5,0.0,0.0,5,0.0013921364541787976,0.9657155858047984,0.0030330148616600603,0.0007353183303179622,0.0,0.0,0.0013921364541788193,0.0,0.04621945641438845,0.018515704408750472,31.470056879516438,32.591446730699154,15673.496650664387,0.0
Arizona,0.999,1,DMDCA,0.10965457068,0.002948408245481536,5,17.93394379544,0.9494376528304018,5,0.10002219382,0.005559333159106434,5,0.04869949654,0.0025369838284603095,5,0.0,0.0,5,0.0,0.0,5,0.00014306152,0.0003198952836844457,5,0.8902023678000001,0.0031620565031081566,5,0.025375097279999998,0.0034511641005366043,5,0.02416252192,0.0030830164589070457,5,1441.4,35.99722211504662,5,158.0,3.391164991562637,5,1187274.169873948,80015.98629506542,5,649842.777303371,42509.35586077566,5,0.0025843937748285,0.8322187957936366,0.0048729703665056105,0.0022237643729159278,0.0,0.0,0.00028040057919999996,0.0027716647295408844,0.003025078711880252,0.0027023830761238013,31.55295637495797,2.97248717406821,70137.10437984347,37261.09327869399
Arizona,0.999,1,MDCA,0.0305184807,0.004556965999724692,5,10.837686046,0.5821920126027522,5,0.05757378438000001,0.00907402955982839,5,0.02791025896,0.004051104678400364,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.9694815193,0.004556965999724687,5,0.0036774446400000002,0.0018593450222813687,5,0.00406079864,0.0008717690922837641,5,1441.4,35.99722211504662,5,44.0,6.7082039324993685,5,107929.69655686477,68888.72507671395,5,0.0,0.0,5,0.003994356812643562,0.5103137991257699,0.007953737594842558,0.00355094981438929,0.0,0.0,0.0,0.003994356812643558,0.0016297877704712245,0.0007641393008036752,31.55295637495797,5.879999999999999,60383.629884692105,0.0
Arizona,0.999,2,DMDCA,0.78523432902,0.01151240247761597,5,45.329339972499994,1.9843955904428154,5,0.1345948762,0.0035996805624225188,5,0.06662982166,0.001199526553705473,5,0.0,0.0,5,0.0,0.0,5,0.009994630760000001,0.003436397137214556,5,0.20477104023999998,0.011179521493377982,5,0.37523265906000003,0.05909365799161497,5,0.33735992915999996,0.013604941935563228,5,1441.4,35.99722211504662,5,1131.8,30.979025162196436,5,1705133.6443785634,23684.700184961435,5,452443.48631468974,7900.651332481545,5,0.010091065693520234,1.7393994263165389,0.003155259130465679,0.001051431382641384,0.0,0.0,0.003012134897826988,0.009799282645924348,0.051797875032882905,0.01192525739915992,31.55295637495797,27.154312806624286,20760.55505898804,6925.226230813586
Arizona,0.999,2,MDCA,0.6393302768,0.013789759505595939,5,40.43357869506,2.4778270915023657,5,0.11750029278,0.005164144775073926,5,0.05645908696,0.001482749992703246,5,0.0,0.0,5,0.0,0.0,5,0.00430749538,0.001875589856787687,5,0.3563622278,0.013880222305968951,5,0.31407168622000003,0.05137191337058568,5,0.26801857834,0.01606082901551106,5,1441.4,35.99722211504662,5,921.6,33.004545141540746,5,1051320.7610791358,36034.019020765685,5,0.0,0.0,5,0.012087257141971472,2.171911206731233,0.004526572474984539,0.0012996876727101358,0.0,0.0,0.0016440269957330544,0.012166551282630538,0.04502946744889708,0.01407793733784403,31.55295637495797,28.929759349154644,31585.210284917368,0.0
Arizona,0.999,3,DMDCA,0.98581231836,0.0031898782019747925,5,56.03773783606,1.86684529911838,5,0.13674658282000002,0.0031939017136109415,5,0.07027867355999999,0.0007997874319640801,5,0.0,0.0,5,0.0,0.0,5,0.01418768164,0.003189878201974808,5,0.0,0.0,5,0.5112314329600001,0.06613941271266445,5,0.4721829129,0.019556109777971377,5,1441.4,35.99722211504662,5,1421.0,38.19031290785662,5,1803472.3488475971,15741.877639762879,5,406061.0523102376,12401.526491681336,5,0.002796051523827692,1.6363620529834133,0.0027995782872741546,0.0007010445936452951,0.0,0.0,0.002796051523827706,0.0,0.05797375134443313,0.01714168600888499,31.55295637495797,33.475285211630386,13798.364130429547,10870.417253984268
Arizona,0.999,3,MDCA,0.9901329354599999,0.0016267590604620741,5,60.45084737564,1.9304872688086518,5,0.12934925088,0.0027220428316662012,5,0.06505518975999999,0.0006871752291971793,5,0.0,0.0,5,0.0,0.0,5,0.009867064540000001,0.0016267590604620561,5,0.0,0.0,5,0.55306961874,0.07043682593492352,5,0.50675113218,0.02049930481205165,5,1441.4,35.99722211504662,5,1427.2,36.81304116749933,5,1369311.4829997702,12174.990622750312,5,0.0,0.0,5,0.0014259171861451,1.6921466989995895,0.002385975741234484,0.0006023356457760452,0.0,0.0,0.0014259171861450842,0.0,0.06174060011664519,0.017968432908084527,31.55295637495797,32.26805330353847,10671.849809893742,0.0
Arizona,0.999,4,DMDCA,0.98541716906,0.002904250059580287,5,56.098599139600005,1.7910815472800226,5,0.13589718658,0.003175454012512448,5,0.07027812254,0.0009531096165331454,5,0.0,0.0,5,0.0,0.0,5,0.014582830940000003,0.0029042500595803083,5,0.0,0.0,5,0.51628182908,0.0686459214965024,5,0.47180019844,0.019263977524399498,5,1441.4,35.99722211504662,5,1420.4,36.651057283521865,5,1813979.924000815,16692.59334285092,5,412973.8956054963,5111.244318662716,5,0.0025456874182967,1.5699521964417444,0.002783408164309702,0.0008354374138901333,0.0,0.0,0.0025456874182967185,0.0,0.06017080316296303,0.016885620798541473,31.55295637495797,32.12606816901192,14631.70318666704,4480.203180486656
Arizona,0.999,4,MDCA,0.98942778972,0.0024420051678637374,5,60.39569970232001,1.9120038883904682,5,0.12878001386,0.0019909667357269597,5,0.0650078209,0.0007540010657532011,5,0.0,0.0,5,0.0,0.0,5,0.010572210280000001,0.002442005167863741,5,0.0,0.0,5,0.5496811418800001,0.07132811456784179,5,0.50635749196,0.020287833008343158,5,1441.4,35.99722211504662,5,1426.2,37.658996269151956,5,1368361.1146456688,12388.976160436057,5,0.0,0.0,5,0.002140511906245648,1.675945301732523,0.0017451592891143256,0.0006609110741475269,0.0,0.0,0.0021405119062456505,0.0,0.06252184904919021,0.017783069699345188,31.55295637495797,33.00956564391602,10859.416403612871,0.0
Arizona,0.999,5,DMDCA,0.9863642371999999,0.0036153125495050767,5,56.07467910716,1.781327053591011,5,0.13630432696,0.0031954025699052193,5,0.07040034753999999,0.0009524343804926653,5,0.0,0.0,5,0.0,0.0,5,0.013635762800000001,0.003615312549505064,5,0.0,0.0,5,0.5149347165,0.06942820904432898,5,0.47177444409999997,0.018357490425545957,5,1441.4,35.99722211504662,5,1421.8,38.460369212996376,5,1824952.5365543508,19848.989051159337,5,419188.6570003659,5154.9797672106315,5,0.0031689611712757584,1.5614020057396534,0.0028008938458199528,0.0008348455434046836,0.0,0.0,0.0031689611712757476,0.0,0.060856508431840636,0.01609104982322634,31.55295637495797,33.71199999999999,17398.4060107922,4518.538991390653
Arizona,0.999,5,MDCA,0.98942778972,0.0024420051678637374,5,60.39569970232001,1.9120038883904682,5,0.12878001386,0.0019909667357269597,5,0.0650078209,0.0007540010657532011,5,0.0,0.0,5,0.0,0.0,5,0.010572210280000001,0.002442005167863741,5,0.0,0.0,5,0.5496811418800001,0.07132811456784179,5,0.50635749196,0.020287833008343158,5,1441.4,35.99722211504662,5,1426.2,37.658996269151956,5,1368361.1146456688,12388.976160436057,5,0.0,0.0,5,0.002140511906245648,1.675945301732523,0.0017451592891143256,0.0006609110741475269,0.0,0.0,0.0021405119062456505,0.0,0.06252184904919021,0.017783069699345188,31.55295637495797,33.00956564391602,10859.416403612871,0.0
