region,fixed_reliability,method,base_method,split_replica_count,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_count,avg_cost_per_accepted_mean,avg_cost_per_accepted_std,avg_cost_per_accepted_count,p95_e2e_delay_accepted_mean,p95_e2e_delay_accepted_std,p95_e2e_delay_accepted_count,avg_e2e_delay_accepted_mean,avg_e2e_delay_accepted_std,avg_e2e_delay_accepted_count,capacity_rejection_ratio_mean,capacity_rejection_ratio_std,capacity_rejection_ratio_count,reliability_rejection_ratio_mean,reliability_rejection_ratio_std,reliability_rejection_ratio_count,qos_rejection_ratio_mean,qos_rejection_ratio_std,qos_rejection_ratio_count,rga_rejection_ratio_mean,rga_rejection_ratio_std,rga_rejection_ratio_count,final_utilization_mean,final_utilization_std,final_utilization_count,avg_utilization_over_time_mean,avg_utilization_over_time_std,avg_utilization_over_time_count,total_arrivals_mean,total_arrivals_std,total_arrivals_count,total_accepted_mean,total_accepted_std,total_accepted_count,avg_transmitted_bits_per_accepted_mean,avg_transmitted_bits_per_accepted_std,avg_transmitted_bits_per_accepted_count,avg_split_transmitted_bits_per_accepted_mean,avg_split_transmitted_bits_per_accepted_std,avg_split_transmitted_bits_per_accepted_count,avg_split_overhead_ratio_accepted_mean,avg_split_overhead_ratio_accepted_std,avg_split_overhead_ratio_accepted_count,p95_split_overhead_ratio_accepted_mean,p95_split_overhead_ratio_accepted_std,p95_split_overhead_ratio_accepted_count,acceptance_ratio_ci95,avg_cost_per_accepted_ci95,p95_e2e_delay_accepted_ci95,avg_e2e_delay_accepted_ci95,capacity_rejection_ratio_ci95,reliability_rejection_ratio_ci95,qos_rejection_ratio_ci95,rga_rejection_ratio_ci95,final_utilization_ci95,avg_utilization_over_time_ci95,total_arrivals_ci95,total_accepted_ci95,avg_transmitted_bits_per_accepted_ci95,avg_split_transmitted_bits_per_accepted_ci95,avg_split_overhead_ratio_accepted_ci95,p95_split_overhead_ratio_accepted_ci95
Alabama,0.999,DMDCA_V5,DMDCA,5,0.7943810264,0.009128075897516824,5,54.80342911699999,2.112633114711514,5,0.13120527761999998,0.003040199857398322,5,0.06671372516,0.0011839093821839535,5,0.0,0.0,5,0.0,0.0,5,0.009108906560000001,0.002282146465039267,5,0.19651006706000002,0.00909168038878513,5,0.70523901106,0.07844498764229385,5,0.64323836662,0.02074087258941517,5,1407.4,14.673104647619724,5,1118.0,16.355427233796124,5,1950743.1845218975,49442.31018006866,5,727508.3753199875,23788.69105496237,5,9.4669658086e-18,8.403646723112174e-19,5,5.750785066800001e-17,5.677599096338839e-18,5,0.008001111298565008,1.8518045723567256,0.002664852670160503,0.0010377423282431344,0.0,0.0,0.00200038957513195,0.007969209228577905,0.0687600633460216,0.018180176400857007,12.861543297753952,14.336164061561234,43338.09567868725,20851.70707549772,7.366121130054692e-19,4.976635031134768e-18
Alabama,0.999,MDCA,MDCA,0,0.6527365731,0.013395123960183816,5,50.74669985382,1.6494148863271292,5,0.11447439833999999,0.001789758975341364,5,0.05520943478,0.0008306359825579293,5,0.0,0.0,5,0.0,0.0,5,0.00399077206,0.0015989719954797154,5,0.34327265485999997,0.013656637923007595,5,0.61739745642,0.10729113861611703,5,0.57503198954,0.006940544180761931,5,1407.4,14.673104647619724,5,918.6,17.487138130637618,5,1026608.2553031134,21664.306629795643,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.011741343834866821,1.4457758930995992,0.0015687929110238346,0.0007280845404502888,0.0,0.0,0.0014015607497963628,0.011970570930059035,0.09404482949696423,0.0060836552068975125,12.861543297753952,15.32815240007745,18989.60202537199,0.0,0.0,0.0
Arizona,0.996,DMDCA_V2,DMDCA,2,0.98666814754,0.004694955925521213,5,45.0502741986,1.9711073028266066,5,0.13649727618000002,0.0009620649329008762,5,0.07049579142,0.000996374603351528,5,0.0,0.0,5,0.0,0.0,5,0.013331852459999998,0.004694955925521211,5,0.0,0.0,5,0.42230812902,0.03949746222946374,5,0.3987631287,0.021765011083049405,5,1447.6,37.38716357254181,5,1428.2,32.3063461258001,5,1797844.3644635088,25523.90281579634,5,415318.68816110014,10598.178066075132,5,7.042254021e-18,3.8754423749065656e-19,5,4.6351873356e-17,2.0790479392424534e-18,5,0.0041153103155257015,1.7277517286660897,0.0008432870947841722,0.0008733608469061753,0.0,0.0,0.0041153103155257,0.0,0.03462105210965403,0.01907787337059204,32.77129377977009,28.317760928434986,22372.687244909812,9289.71266460937,3.3969750165243275e-19,1.8223658680857755e-18
Arizona,0.996,DMDCA_V3,DMDCA,3,0.9847207262,0.0036762521343964697,5,43.27668227808,1.5074333795992874,5,0.13605888002,0.0013731192012023628,5,0.07188219898,0.0013373930418106854,5,0.0,0.0,5,0.0,0.0,5,0.015279273799999998,0.003676252134396459,5,0.0,0.0,5,0.39408906132,0.03633353197674376,5,0.37553843882,0.019338580054501498,5,1447.6,37.38716357254181,5,1425.4,33.01211898682059,5,1956511.8470621756,53698.91288814015,5,566581.101377404,37103.80991241971,5,1.6241761586e-18,1.9819230829889966e-19,5,8.322580880400001e-18,3.3316519290871224e-18,5,0.003222377072576166,1.3213236152678105,0.001203592047038688,0.0011722766876165731,0.0,0.0,0.0032223770725761562,0.0,0.03184774496616325,0.01695101279935328,32.77129377977009,28.93639811725019,47069.1724580026,32522.923345853185,1.7372321779778265e-19,2.9203216747963888e-18
Arizona,0.996,DMDCA_V4,DMDCA,4,0.9840574096199999,0.005128451876979381,5,45.3892540011,1.670510242228082,5,0.1379697386,0.0018081675539836377,5,0.07252588979999999,0.0009169124335052296,5,0.0,0.0,5,0.0,0.0,5,0.01594259038,0.005128451876979342,5,0.0,0.0,5,0.40367239565999996,0.0393334625251078,5,0.37914456007999997,0.019342420240406565,5,1447.6,37.38716357254181,5,1424.4,31.181725417301706,5,2029620.1309736993,30789.4143832769,5,633825.4400993944,16752.748824756898,5,4.47012269e-18,4.878645499780483e-19,5,3.4536529912e-17,2.2182703753109653e-18,5,0.004495286270374815,1.4642667878227993,0.0015849287416434383,0.0008037091840471201,0.0,0.0,0.004495286270374781,0.0,0.03447730003065997,0.016954378870711426,32.77129377977009,27.331987414017284,26988.111630979427,14684.431791397363,4.276321326447977e-19,1.9443997138543613e-18
Arizona,0.996,DMDCA_V5,DMDCA,5,0.98307138564,0.004485099378929579,5,47.29312069774,1.6913904679133187,5,0.13843710322,0.0017745185018105398,5,0.07311164496,0.0010930956623214146,5,0.0,0.0,5,0.0,0.0,5,0.01692861436,0.004485099378929574,5,0.0,0.0,5,0.40706348115999996,0.03801971677899426,5,0.38055609504,0.016723833338392183,5,1447.6,37.38716357254181,5,1423.0,32.48076353782346,5,2092012.937859945,37314.75232854428,5,696441.1102825545,15521.07833715265,5,8.2032162026e-18,2.3786506746994014e-19,5,5.0313946838e-17,3.165650128904562e-18,5,0.003931362942074421,1.482569112597748,0.0015554340469727446,0.0009581405930894487,0.0,0.0,0.0039313629420744175,0.0,0.03332575111162324,0.014659086250096688,32.77129377977009,28.470644530814564,32707.82252591588,13604.825008421309,2.0849792445146112e-19,2.7748146814349366e-18
Arizona,0.996,MDCA,MDCA,0,0.9891351403599999,0.0033180867501888507,5,49.00666922528,2.2648146852061166,5,0.12762892,0.0016045376356816996,5,0.06496703708,0.0007289587072069721,5,0.0,0.0,5,0.0,0.0,5,0.010864859639999998,0.003318086750188834,5,0.0,0.0,5,0.46132497049999993,0.0399834789075449,5,0.43386387526,0.022555696270265792,5,1447.6,37.38716357254181,5,1431.8,33.618447316912174,5,1336208.3503964934,29382.577262300645,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.002908431271236144,1.9851976002837801,0.0014064392485297003,0.0006389604790652209,0.0,0.0,0.0029084312712361294,0.0,0.035047064511166175,0.019770939494939885,32.77129377977009,29.467868331455524,25754.964524156414,0.0,0.0,0.0
Arizona,0.998,DMDCA_V2,DMDCA,2,0.9728230657799999,0.005783227547195654,5,47.48310373988,1.0098245814080367,5,0.13459359056,0.002270709570360281,5,0.0698071031,0.0008995871890964634,5,0.0,0.0,5,0.0,0.0,5,0.01188389274,0.0026476093881117233,5,0.01529304146,0.00463840148242563,5,0.42571389364000006,0.055199788847414166,5,0.40481548308,0.020596709729423072,5,1418.0,35.90264614203248,5,1379.6,41.84853641407309,5,1787225.59346318,16742.684613443507,5,416812.7175288272,11165.941570809942,5,6.9976484404e-18,4.196759690488708e-19,5,4.6488092706e-17,1.8804458960650484e-18,5,0.005069222450552511,0.885150272476427,0.0019903646949420923,0.0007885229377509986,0.0,0.0,0.002320731951316299,0.0040657381604826855,0.04838474824092951,0.018053812082585944,31.470056879516438,36.68185949485114,14675.610121227794,9787.379318967749,3.6786220616401814e-19,1.6482835018318851e-18
Arizona,0.998,DMDCA_V3,DMDCA,3,0.9741371143,0.005280187436647254,5,44.6318923697,0.6994847596293811,5,0.13606494389999998,0.0032029059441532255,5,0.071325127,0.0011454868209279027,5,0.0,0.0,5,0.0,0.0,5,0.01241503562,0.0018219298318518065,5,0.013447850059999999,0.004301487908094948,5,0.40585783850000007,0.045081483748256886,5,0.37521211094,0.018883345263700897,5,1418.0,35.90264614203248,5,1381.4,39.112657797700216,5,1941543.0920568916,24220.46106494395,5,569096.916538821,13480.69975472493,5,1.5465833722000002e-18,1.9697059884227062e-19,5,5.7082676126e-18,5.314367264397999e-18,5,0.00462828835257518,0.6131254249285074,0.0028074708433325846,0.0010040634683785683,0.0,0.0,0.001596991910068117,0.003770420391822319,0.03951566277756052,0.016551981911675687,31.470056879516438,34.2837561536072,21230.17017593983,11816.354326045237,1.7265234224342213e-19,4.658248292552661e-18
Arizona,0.998,DMDCA_V4,DMDCA,4,0.9745703462599999,0.004829077166947102,5,46.38401879406,0.9300615845314136,5,0.13751444340000002,0.003175614766115485,5,0.07183935524,0.001254491116929,5,0.0,0.0,5,0.0,0.0,5,0.01342423458,0.0030976160212212896,5,0.01200541914,0.0038298058262146418,5,0.39770302834,0.048194561209558395,5,0.37670467556,0.018710236401684954,5,1418.0,35.90264614203248,5,1382.0,38.412237633337625,5,2018943.7481444683,29475.561800686104,5,642597.5607809691,16803.89889146688,5,4.3816661688e-18,1.3989350685788e-19,5,3.2769339776e-17,1.6198252121475784e-18,5,0.004232872767043241,0.8152349230991758,0.0027835490710554373,0.0010996099465321694,0.0,0.0,0.0027151801567241477,0.0033569728178719483,0.04224439548405605,0.016400245303949377,31.470056879516438,33.66981081027928,25836.469065641453,14729.266801674496,1.2262206525046065e-19,1.4198394001237611e-18
Arizona,0.998,DMDCA_V5,DMDCA,5,0.97147412378,0.005243697739358664,5,48.23207748352,0.9025622742383971,5,0.13686388236,0.0025091352930248275,5,0.0723004815,0.0011597219423757855,5,0.0,0.0,5,0.0,0.0,5,0.0136947828,0.002994911164190629,5,0.0148310934,0.0037318205817838132,5,0.39854295572,0.042048338147273,5,0.37782966052,0.018914575641812485,5,1418.0,35.90264614203248,5,1377.6,37.911739606617886,5,2067402.2632215563,32547.57842379419,5,694263.3537652051,13276.666306760297,5,8.7771729178e-18,4.760313087525806e-19,5,5.4195436114000004e-17,2.994922343333465e-18,5,0.0045963037226778355,0.7911307148565543,0.0021993540553393682,0.0010165411024749373,0.0,0.0,0.0026251553802836857,0.0032710849642749564,0.03685699343577439,0.016579356545056538,31.470056879516438,33.23110494702214,28529.21036057483,11637.511123586863,4.1725983938927263e-19,2.6251651792344237e-18
Arizona,0.998,MDCA,MDCA,0,0.94990674414,0.004250092356304504,5,49.61207679836,0.9860101673269487,5,0.1251082905,0.00359849840934563,5,0.06355944468,0.0010158729468827787,5,0.0,0.0,5,0.0,0.0,5,0.007746228220000001,0.001407272050614576,5,0.04234702762,0.0036283765415154106,5,0.43352060204000004,0.05459064342752587,5,0.41655332812,0.019652959089153273,5,1418.0,35.90264614203248,5,1347.0,36.14553914385564,5,1296362.1595928252,19367.881660616924,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0037253702043848575,0.8642760181744077,0.0031542229276069035,0.000890451898567307,0.0,0.0,0.0012335283394598086,0.0031804122651592657,0.04785080873864478,0.017226578173088675,31.470056879516438,31.68296198274398,16976.696789537895,0.0,0.0,0.0
Arizona,0.999,DMDCA_V2,DMDCA,2,0.78523432902,0.01151240247761597,5,45.329339972499994,1.9843955904428154,5,0.1345948762,0.0035996805624225188,5,0.06662982166,0.001199526553705473,5,0.0,0.0,5,0.0,0.0,5,0.009994630760000001,0.003436397137214556,5,0.20477104023999998,0.011179521493377982,5,0.37523265906000003,0.05909365799161497,5,0.33735992915999996,0.013604941935563228,5,1441.4,35.99722211504662,5,1131.8,30.979025162196436,5,1705133.6443785634,23684.700184961435,5,452443.48631468974,7900.651332481545,5,8.0651626944e-18,5.261082663879243e-19,5,5.0743685432000004e-17,3.073833667143821e-18,5,0.010091065693520234,1.7393994263165389,0.003155259130465679,0.001051431382641384,0.0,0.0,0.003012134897826988,0.009799282645924348,0.051797875032882905,0.01192525739915992,31.55295637495797,27.154312806624286,20760.55505898804,6925.226230813586,4.611542280898428e-19,2.6943340042543295e-18
Arizona,0.999,DMDCA_V3,DMDCA,3,0.79035622926,0.00854464664299562,5,42.27525322996,1.9771620887629695,5,0.13400091616,0.003552080931547915,5,0.06823745167999999,0.0014326339894099357,5,0.0,0.0,5,0.0,0.0,5,0.01127212048,0.004492756860669334,5,0.19837165026,0.009495252764815025,5,0.33906088219999997,0.0461082375978566,5,0.3116326741,0.015921370131116323,5,1441.4,35.99722211504662,5,1139.2,29.94494949069043,5,1870196.8682099686,29582.19369486317,5,606217.5527651936,21636.220189549986,5,1.7128543217999999e-18,2.2978961408643147e-19,5,6.9697849172e-18,4.904429611965662e-18,5,0.007489713009081803,1.7330589825397131,0.0031135362144125906,0.0012557590589813534,0.0,0.0,0.003938075020759391,0.008322956013102333,0.040415652207875435,0.013955696235979448,31.55295637495797,26.24790551644075,25929.93604190965,18964.983175034962,2.0141947746731595e-19,4.2989220972615094e-18
Arizona,0.999,DMDCA_V4,DMDCA,4,0.78818251188,0.01044494799615232,5,42.52500804808,1.7977974206072163,5,0.13588197946,0.00474919405525426,5,0.06917768599999999,0.0011303099495938915,5,0.0,0.0,5,0.0,0.0,5,0.0106915644,0.0028469511167051272,5,0.20112592372,0.009516484615210012,5,0.33865769254,0.05756925588609025,5,0.30166223262,0.013102484485548458,5,1441.4,35.99722211504662,5,1136.2,36.840195439221,5,1961661.9612313074,31800.681831890503,5,705031.2718936114,16746.67368048379,5,5.042102604e-18,4.680223857732314e-19,5,3.6422646278e-17,4.2194211540188e-18,5,0.009155400586411944,1.5758389189625945,0.004162852132387476,0.0009907603541110305,0.0,0.0,0.0024954626804240677,0.008341566550524683,0.05046167767354805,0.011484834025658502,31.55295637495797,32.29185507213854,27874.526632324283,14679.106692654792,4.1023970887558572e-19,3.6984857102259656e-18
Arizona,0.999,DMDCA_V5,DMDCA,5,0.78882396782,0.01220839211600414,5,44.71659615398001,2.1066551142119923,5,0.13853176078,0.002824374692173504,5,0.06970751508,0.0014848110565363836,5,0.0,0.0,5,0.0,0.0,5,0.011239103759999999,0.002184542461189319,5,0.19993692840000002,0.013640284710296251,5,0.34548198667999996,0.049909525972373574,5,0.30288790649999997,0.01800177812807146,5,1441.4,35.99722211504662,5,1137.2,40.702579770820435,5,2000783.822054395,42028.335977348994,5,748393.6013262803,20023.115735532665,5,9.478942798600001e-18,6.419782093103863e-19,5,5.5219365369999995e-17,4.014238799745112e-18,5,0.01070112750960424,1.8465646238860343,0.0024756735718069593,0.0013014942748141856,0.0,0.0,0.0019148358936379734,0.011956236707111989,0.04374762837721529,0.015779254247212784,31.55295637495797,35.677384209047624,36839.46076080854,17551.03477915072,5.62718711107912e-19,3.518635446985716e-18
Arizona,0.999,MDCA,MDCA,0,0.6393302768,0.013789759505595939,5,40.43357869506,2.4778270915023657,5,0.11750029278,0.005164144775073926,5,0.05645908696,0.001482749992703246,5,0.0,0.0,5,0.0,0.0,5,0.00430749538,0.001875589856787687,5,0.3563622278,0.013880222305968951,5,0.31407168622000003,0.05137191337058568,5,0.26801857834,0.01606082901551106,5,1441.4,35.99722211504662,5,921.6,33.004545141540746,5,1051320.7610791358,36034.019020765685,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.012087257141971472,2.171911206731233,0.004526572474984539,0.0012996876727101358,0.0,0.0,0.0016440269957330544,0.012166551282630538,0.04502946744889708,0.01407793733784403,31.55295637495797,28.929759349154644,31585.210284917368,0.0,0.0,0.0
